,Artist,api_artist,api_url,artist_api_id,genres
0,The Weeknd,The Weeknd,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'hip hop', 'pop', 'rap']"
1,The Chainsmokers,The Chainsmokers,https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp,69GGBxA162lTqCwzJG5jLp,"['edm', 'electropop', 'pop', 'tropical house']"
2,DJ Snake,DJ Snake,https://open.spotify.com/artist/540vIaP2JwjQb9dm3aArA4,540vIaP2JwjQb9dm3aArA4,"['dance pop', 'edm', 'electronic trap', 'pop', 'tropical house']"
3,Clean Bandit,Clean Bandit,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM,6MDME20pz9RveH9rEXvrOM,"['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']"
4,Drake,Drake,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
5,Bruno Mars,Bruno Mars,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C,0du5cEVh5yTK9QJze8zA0C,"['pop', 'post-teen pop']"
6,Maroon 5,Maroon 5,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,04gDigrS5kc9YWfZHwBETP,['pop']
7,Rae Sremmurd,Rae Sremmurd,https://open.spotify.com/artist/7iZtZyCzp3LItcw1wtPI3D,7iZtZyCzp3LItcw1wtPI3D,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
8,Shakira,Shakira,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,0EmeFodog0BfCgMzAIvKQp,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']"
9,ZAYN,ZAYN,https://open.spotify.com/artist/5ZsFI1h6hIdQRw2ti0hz81,5ZsFI1h6hIdQRw2ti0hz81,"['dance pop', 'pop', 'post-teen pop']"
10,James Arthur,James Arthur,https://open.spotify.com/artist/4IWBUUAFIplrNtaOHcJPRM,4IWBUUAFIplrNtaOHcJPRM,"['dance pop', 'pop', 'post-teen pop', 'talent show']"
11,Migos,Migos,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,6oMuImdp5ZcFhWP0ESe6mG,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
12,Major Lazer,Major Lazer,https://open.spotify.com/artist/738wLrAtLtCtFOLvQBXOXp,738wLrAtLtCtFOLvQBXOXp,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap', 'tropical house']"
13,Martin Garrix,Martin Garrix,https://open.spotify.com/artist/60d24wfXkVzDSfLS6hyCjZ,60d24wfXkVzDSfLS6hyCjZ,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']"
14,Ariana Grande,Ariana Grande,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,66CXWjxzNUsdJxJ2JdwvnR,"['dance pop', 'pop', 'post-teen pop']"
15,Starley,Starley,https://open.spotify.com/artist/02A3cEvlLLCbIMVDrK2GHV,02A3cEvlLLCbIMVDrK2GHV,['aussietronica']
16,Justin Timberlake,Justin Timberlake,https://open.spotify.com/artist/31TPClRtHm23RisEBtV3X7,31TPClRtHm23RisEBtV3X7,"['dance pop', 'pop']"
17,Shawn Mendes,Shawn Mendes,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
18,Steve Aoki,Steve Aoki,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs,77AiFEVeAVj2ORpC85QVJs,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']"
19,Calvin Harris,Calvin Harris,https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY,7CajNmpbOovFoOoasH2HaY,"['edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
20,Hailee Steinfeld,Hailee Steinfeld,https://open.spotify.com/artist/5p7f24Rk5HkUZsaS3BLG5F,5p7f24Rk5HkUZsaS3BLG5F,"['dance pop', 'pop', 'post-teen pop', 'tropical house']"
21,Machine Gun Kelly,Machine Gun Kelly,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,6TIYQ3jFPwQSRmorSezPxX,"['hip hop', 'pop rap', 'rap']"
22,Twenty One Pilots,Twenty One Pilots,https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx,3YQKmKGau1PzlVlkL1iodx,"['pop punk', 'rock']"
23,Sia,Sia,https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN,5WUlDfRSoLAfcVSX1WnrxN,"['australian dance', 'australian pop', 'pop']"
24,CNCO,CNCO,https://open.spotify.com/artist/0eecdvMrqBftK0M1VKhaF4,0eecdvMrqBftK0M1VKhaF4,"['boy band', 'latin', 'latin pop', 'pop', 'reggaeton', 'tropical']"
25,DRAM,DRAM,https://open.spotify.com/artist/5M0lbkGluOPXLeFjApw8r8,5M0lbkGluOPXLeFjApw8r8,"['pop rap', 'rap', 'trap music']"
26,Mike Posner,Mike Posner,https://open.spotify.com/artist/2KsP6tYLJlTBvSUxnwlVWa,2KsP6tYLJlTBvSUxnwlVWa,"['dance pop', 'pop', 'pop rap']"
27,J Balvin,J Balvin,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,1vyhD5VmyZ7KMfW5gqLgo5,"['latin', 'reggaeton']"
28,Fifth Harmony,Fifth Harmony,https://open.spotify.com/artist/1l8Fu6IkuTP0U5QetQJ5Xt,1l8Fu6IkuTP0U5QetQJ5Xt,"['dance pop', 'girl group', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'talent show']"
29,Alessia Cara,Alessia Cara,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,2wUjUUtkb5lvLKcGKsKqsR,"['canadian contemporary r&b', 'dance pop', 'pop', 'post-teen pop', 'r&b']"
30,Ricky Martin,Ricky Martin,https://open.spotify.com/artist/7slfeZO9LsJbWgpkIoXBUJ,7slfeZO9LsJbWgpkIoXBUJ,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'tropical']"
31,The Vamps,The Vamps,https://open.spotify.com/artist/7gAppWoH7pcYmphCVTXkzs,7gAppWoH7pcYmphCVTXkzs,"['australian pop', 'boy band', 'dance pop', 'pop', 'post-teen pop', 'tropical house', 'viral pop']"
32,Jonas Blue,Jonas Blue,https://open.spotify.com/artist/1HBjj22wzbscIZ9sEb5dyf,1HBjj22wzbscIZ9sEb5dyf,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance']"
33,Charlie Puth,Charlie Puth,https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7,6VuMaDnrHyPL1p4EHjYLi7,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
34,Aminé,Aminé,https://open.spotify.com/artist/3Gm5F95VdRxW3mqCn8RPBJ,3Gm5F95VdRxW3mqCn8RPBJ,"['hip hop', 'pop', 'pop rap', 'portland hip hop', 'rap']"
35,Sage The Gemini,Sage The Gemini,https://open.spotify.com/artist/6d47Z08T4snK50HgTEHo5Z,6d47Z08T4snK50HgTEHo5Z,"['dance pop', 'hyphy', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'west coast trap']"
36,John Legend,John Legend,https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,5y2Xq6xcjJb2jVM54GHK3t,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
37,Nevada,Nevada,https://open.spotify.com/artist/15NtJjjHRFybdNSMyM9smT,15NtJjjHRFybdNSMyM9smT,[]
38,Alan Walker,Alan Walker,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,7vk5e3vY1uw9plTHJAMwjN,['electro house']
39,Rihanna,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,5pKCCKE2ajJHZ9KAiaK11H,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
40,Zion & Lennox,Zion & Lennox,https://open.spotify.com/artist/21451j1KhjAiaYKflxBjr1,21451j1KhjAiaYKflxBjr1,"['latin', 'latin hip hop', 'latin pop', 'pop', 'reggaeton', 'reggaeton flow', 'tropical']"
41,Zara Larsson,Zara Larsson,https://open.spotify.com/artist/1Xylc3o4UrD53lo9CvFvVg,1Xylc3o4UrD53lo9CvFvVg,"['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']"
42,Alok,Alok,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W,0NGAZxHanS9e0iNHpR8f2W,"['brazilian edm', 'electro house', 'pop nacional']"
43,Robin Schulz,Robin Schulz,https://open.spotify.com/artist/3t5xRXzsuZmMDkQzgOX35S,3t5xRXzsuZmMDkQzgOX35S,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'tropical house']"
44,Big Sean,Big Sean,https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']"
45,Justin Bieber,Justin Bieber,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,1uNFoZAHBGtllmzznpCI3s,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']"
46,DNCE,DNCE,https://open.spotify.com/artist/6T5tfhQCknKG4UnH90qGnz,6T5tfhQCknKG4UnH90qGnz,"['dance pop', 'pop', 'post-teen pop']"
47,Carlos Vives,Carlos Vives,https://open.spotify.com/artist/4vhNDa5ycK0ST968ek7kRr,4vhNDa5ycK0ST968ek7kRr,"['champeta', 'colombian pop', 'latin', 'latin pop', 'tropical', 'vallenato']"
48,Desiigner,Desiigner,https://open.spotify.com/artist/7pFeBzX627ff0VnN6bxPR4,7pFeBzX627ff0VnN6bxPR4,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'viral trap']"
49,NEIKED,NEIKED,https://open.spotify.com/artist/5H6xmHXjsq98NLbEjuE29f,5H6xmHXjsq98NLbEjuE29f,"['dance pop', 'electropop', 'pop', 'scandipop', 'tropical house']"
50,J. Cole,J. Cole,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5,6l3HvQ5sa6mXTsMTB19rO5,"['conscious hip hop', 'nc hip hop', 'pop rap', 'rap']"
51,Daddy Yankee,Daddy Yankee,https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m,4VMYDCV2IEDYJArk749S6m,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']"
52,Sebastian Yatra,Sebastian Yatra,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,07YUOmWljBTXwIseAUd9TW,['colombian pop']
53,21 Savage,21 Savage,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,1URnnhqYAYcrqrcwql10ft,"['atl hip hop', 'rap', 'trap music']"
54,Adele,Adele,https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY,4dpARuHxo51G3z768sgnrY,"['british soul', 'pop', 'uk pop']"
55,Zay Hilfigerrr,Zay Hilfigerrr,https://open.spotify.com/artist/7nKeLE1toRtW4M279iS26h,7nKeLE1toRtW4M279iS26h,[]
56,Enrique Iglesias,Enrique Iglesias,https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw,7qG3b048QCHVRO5Pv1T5lw,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']"
57,Coldplay,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']"
58,gnash,gnash,https://open.spotify.com/artist/3iri9nBFs9e4wN7PLIetAw,3iri9nBFs9e4wN7PLIetAw,"['dance pop', 'pop', 'post-teen pop']"
59,Lil Wayne,Lil Wayne,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,55Aa2cqylxrFIXC767Z865,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']"
60,Martin Jensen,Martin Jensen,https://open.spotify.com/artist/4ehtJnVumNf6xzSCDk8aLB,4ehtJnVumNf6xzSCDk8aLB,"['big room', 'dance pop', 'danish electronic', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house', 'uk dance']"
61,Rob $tone,Rob $tone,https://open.spotify.com/artist/2hWs22BmQkK4czFtDLnar2,2hWs22BmQkK4czFtDLnar2,"['san diego rap', 'underground hip hop']"
62,MC G15,MC G15,https://open.spotify.com/artist/3Nipsl6GVwwGyeAk0J29C6,3Nipsl6GVwwGyeAk0J29C6,"['brega funk', 'funk carioca', 'funk das antigas', 'funk ostentacao']"
63,Mike Perry,Mike Perry,https://open.spotify.com/artist/6lB8vOoI4DRrrVxXwuV19c,6lB8vOoI4DRrrVxXwuV19c,"['dance pop', 'deep tropical house', 'edm', 'electro house', 'pop', 'pop edm', 'swedish tropical house', 'tropical house']"
64,Rag'n'Bone Man,Rag'n'Bone Man,https://open.spotify.com/artist/4f9iBmdUOhQWeP7dcAn1pf,4f9iBmdUOhQWeP7dcAn1pf,['neo soul']
65,Lukas Graham,Lukas Graham,https://open.spotify.com/artist/25u4wHJWxCA9vO0CzxAbK7,25u4wHJWxCA9vO0CzxAbK7,"['danish pop', 'pop', 'scandipop']"
66,Kungs,Kungs,https://open.spotify.com/artist/7keGfmQR4X5w0two1xKZ7d,7keGfmQR4X5w0two1xKZ7d,"['deep tropical house', 'edm', 'tropical house']"
67,Young M.A,Young M.A,https://open.spotify.com/artist/7LvoDJUNGnOrPdGRzVtOJ9,7LvoDJUNGnOrPdGRzVtOJ9,"['lgbtq+ hip hop', 'nyc rap', 'rap', 'trap music']"
68,Cashmere Cat,Cashmere Cat,https://open.spotify.com/artist/2LZDXcxJWgsJfKXZv9a5eG,2LZDXcxJWgsJfKXZv9a5eG,"['dance pop', 'downtempo', 'electropop', 'pop', 'post-teen pop', 'shiver pop']"
69,Noah Cyrus,Noah Cyrus,https://open.spotify.com/artist/55fhWPvDiMpLnE4ZzNXZyW,55fhWPvDiMpLnE4ZzNXZyW,"['dance pop', 'pop', 'post-teen pop']"
70,Luke Christopher,Luke Christopher,https://open.spotify.com/artist/787bCXOIvGeBw0Bc4kEjhD,787bCXOIvGeBw0Bc4kEjhD,"['indie pop rap', 'indie r&b', 'pop', 'pop rap']"
71,Chance the Rapper,Chance the Rapper,https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf,1anyVhU62p31KFi8MEzkbf,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']"
72,Little Mix,Little Mix,https://open.spotify.com/artist/3e7awlrlDSwF3iM0WBjGMp,3e7awlrlDSwF3iM0WBjGMp,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'r&b', 'talent show', 'uk pop']"
73,Ozuna,Ozuna,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,1i8SpTcr7yvPOmcqrbnVXY,"['reggaeton', 'trap latino']"
74,G-Eazy,G-Eazy,https://open.spotify.com/artist/02kJSzxNuaWGqwubyUba0Z,02kJSzxNuaWGqwubyUba0Z,"['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap']"
75,FRENSHIP,FRENSHIP,https://open.spotify.com/artist/7xEFii6utZmQ61kX59HmLH,7xEFii6utZmQ61kX59HmLH,"['electropop', 'indie electro-pop', 'indie poptimism', 'la pop', 'modern rock', 'pop', 'pop edm', 'tropical house']"
76,Michael Jackson,Michael Jackson,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,3fMbdgg4jU18AjLCKBhRSm,['pop']
77,IAmChino,IAmChino,https://open.spotify.com/artist/0b2GL7Y02vu50qieoQmw1w,0b2GL7Y02vu50qieoQmw1w,"['cubaton', 'reggaeton']"
78,Maluma,Maluma,https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau,1r4hJ1h58CWwUQe3MxPuau,['reggaeton']
79,Chino & Nacho,Chino & Nacho,https://open.spotify.com/artist/5NS0854TqZQVoRmJKSWtFZ,5NS0854TqZQVoRmJKSWtFZ,"['dance pop', 'electro latino', 'latin', 'latin hip hop', 'latin pop', 'pop', 'pop reggaeton', 'reggaeton', 'tropical']"
80,Petit Biscuit,Petit Biscuit,https://open.spotify.com/artist/6gK1Uct5FEdaUWRWpU4Cl2,6gK1Uct5FEdaUWRWpU4Cl2,"['new french touch', 'tropical house']"
81,Cheat Codes,Cheat Codes,https://open.spotify.com/artist/7DMveApC7UnC2NPfPvlHSU,7DMveApC7UnC2NPfPvlHSU,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop edm', 'post-teen pop', 'tropical house']"
82,MØ,MØ,https://open.spotify.com/artist/0bdfiayQAKewqEvaU6rXCv,0bdfiayQAKewqEvaU6rXCv,"['dance pop', 'danish pop', 'electropop', 'pop', 'tropical house']"
83,Jon Bellion,Jon Bellion,https://open.spotify.com/artist/50JJSqHUf2RQ9xsHs0KMHg,50JJSqHUf2RQ9xsHs0KMHg,"['pop', 'pop rap']"
84,Andy Grammer,Andy Grammer,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj,2oX42qP5ineK3hrhBECLmj,"['neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']"
85,Wisin,Wisin,https://open.spotify.com/artist/3E6xrwgnVfYCrCs0ePERDz,3E6xrwgnVfYCrCs0ePERDz,"['dance pop', 'latin', 'latin hip hop', 'latin pop', 'pop', 'reggaeton', 'reggaeton flow', 'tropical']"
86,Queen,Queen,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,1dfeR4HaWDbWqFHLkxsg1d,"['glam rock', 'rock']"
87,Young Thug,Young Thug,https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn,50co4Is1HCEo8bhOyUWKpn,"['atl hip hop', 'atl trap', 'gangster rap', 'pop', 'pop rap', 'rap', 'trap music']"
88,Lil Uzi Vert,Lil Uzi Vert,https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz,4O15NlyKLIASxsJ0PrXPfz,"['philly rap', 'rap', 'trap music']"
89,Vice,Vice,https://open.spotify.com/artist/0q4NrXqJnc367PieejuROJ,0q4NrXqJnc367PieejuROJ,['chicano rap']
90,Ed Sheeran,Ed Sheeran,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,6eUKZXaKkcviH0Ku9w2n3V,"['pop', 'uk pop']"
91,Foster The People,Foster The People,https://open.spotify.com/artist/7gP3bB2nilZXLfPHJhMdvc,7gP3bB2nilZXLfPHJhMdvc,"['indie pop', 'indie rock', 'modern rock', 'pop', 'rock']"
92,Childish Gambino,Childish Gambino,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL,73sIBHcqh3Z3NyqHKZ7FOL,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap']"
93,Galantis,Galantis,https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu,4sTQVOfp9vEMCemLw50sbu,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']"
94,Pharrell Williams,Pharrell Williams,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,2RdwBSPQiwcmiDo9kixcl8,"['dance pop', 'pop', 'pop rap']"
95,Niall Horan,Niall Horan,https://open.spotify.com/artist/1Hsdzj7Dlq2I7tHP7501T4,1Hsdzj7Dlq2I7tHP7501T4,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'post-teen pop']"
96,Flume,Flume,https://open.spotify.com/artist/6nxWCVXbOlEVRexSbLsTer,6nxWCVXbOlEVRexSbLsTer,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'pop']"
97,Bebe Rexha,Bebe Rexha,https://open.spotify.com/artist/64M6ah0SkkRsnPGtGiRAbb,64M6ah0SkkRsnPGtGiRAbb,"['dance pop', 'pop', 'post-teen pop']"
98,David Guetta,David Guetta,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,1Cs0zKBU1kc0i8ypK3B9ai,"['dance pop', 'edm', 'pop']"
99,Macklemore & Ryan Lewis,Macklemore & Ryan Lewis,https://open.spotify.com/artist/5BcAKTbp20cv7tC5VqPFoC,5BcAKTbp20cv7tC5VqPFoC,"['dance pop', 'pop', 'pop rap']"
100,Piso 21,Piso 21,https://open.spotify.com/artist/4bw2Am3p9ji3mYsXNXtQcd,4bw2Am3p9ji3mYsXNXtQcd,"['colombian pop', 'latin']"
101,Hearts & Colors,Hearts & Colors,https://open.spotify.com/artist/3wjsrpfO6odEphTZWx45RQ,3wjsrpfO6odEphTZWx45RQ,"['indie cafe pop', 'post-teen pop', 'viral pop']"
102,The Jackson 5,The Jackson 5,https://open.spotify.com/artist/2iE18Oxc8YSumAU232n4rW,2iE18Oxc8YSumAU232n4rW,['motown']
103,AJR,AJR,https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C,6s22t5Y3prQHyaHWUN1R1C,"['modern rock', 'pop']"
104,Calum Scott,Calum Scott,https://open.spotify.com/artist/6ydoSd3N2mwgwBHtF6K7eX,6ydoSd3N2mwgwBHtF6K7eX,"['australian pop', 'pop']"
105,KYLE,KYLE,https://open.spotify.com/artist/4qBgvVog0wzW75IQ48mU7v,4qBgvVog0wzW75IQ48mU7v,"['pop', 'pop rap', 'rap']"
106,Nause,Nause,https://open.spotify.com/artist/4PVn1b2WnnXdq80C7uaZLZ,4PVn1b2WnnXdq80C7uaZLZ,"['edm', 'progressive electro house', 'swedish pop']"
107,Marvin Gaye,Marvin Gaye,https://open.spotify.com/artist/3koiLjNrgRTNbOwViDipeA,3koiLjNrgRTNbOwViDipeA,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']"
108,Kiiara,Kiiara,https://open.spotify.com/artist/4u5smJBskI6Adzv08PuiUP,4u5smJBskI6Adzv08PuiUP,"['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']"
109,Future,Future,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
110,Charly Black,Charly Black,https://open.spotify.com/artist/5sK8BsvyDl4TFA6KaBf8or,5sK8BsvyDl4TFA6KaBf8or,"['dancehall', 'soca']"
111,Nicky Jam,Nicky Jam,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,1SupJlEpv7RS2tPNRaHViT,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']"
112,Thalía,Thalía,https://open.spotify.com/artist/23wEWD21D4TPYiJugoXmYb,23wEWD21D4TPYiJugoXmYb,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']"
113,Flo Rida,Flo Rida,https://open.spotify.com/artist/0jnsk9HBra6NMjO2oANoPY,0jnsk9HBra6NMjO2oANoPY,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']"
114,Dante Klein,Dante Klein,https://open.spotify.com/artist/1b4DN8Vj0dnj5cceMFsRYN,1b4DN8Vj0dnj5cceMFsRYN,"['deep big room', 'deep tropical house', 'electro house', 'pop edm']"
115,Mark Ronson,Mark Ronson,https://open.spotify.com/artist/3hv9jJF3adDNsBSIQDqcjp,3hv9jJF3adDNsBSIQDqcjp,"['dance pop', 'pop', 'post-teen pop', 'tropical house']"
116,Gente De Zona,Gente De Zona,https://open.spotify.com/artist/2cy1zPcrFcXAJTP0APWewL,2cy1zPcrFcXAJTP0APWewL,"['cubaton', 'dance pop', 'latin', 'latin hip hop', 'latin pop', 'pop', 'reggaeton', 'tropical']"
117,Travis Scott,Travis Scott,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,0Y5tJX1MQlPlqiwlOH1tJY,"['pop', 'pop rap', 'rap']"
118,San Holo,San Holo,https://open.spotify.com/artist/0jNDKefhfSbLR9sFvcPLHo,0jNDKefhfSbLR9sFvcPLHo,"['bass trap', 'edm', 'electro house', 'electronic trap', 'pop', 'pop edm', 'tropical house', 'vapor twitch']"
119,Farruko,Farruko,https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO,329e4yvIujISKGKz1BZZbO,"['latin', 'reggaeton', 'trap latino', 'tropical']"
120,State of Sound,State of Sound,https://open.spotify.com/artist/05o1zW8b6PV6rEquXr74sB,05o1zW8b6PV6rEquXr74sB,"['deep tropical house', 'pop edm', 'swedish tropical house', 'tropical house']"
121,Joel Adams,Joel Adams,https://open.spotify.com/artist/36jaGQtMj5UWD0eO1fCVdD,36jaGQtMj5UWD0eO1fCVdD,['australian pop']
122,Anne-Marie,Anne-Marie,https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX,1zNqDE7qDGCsyzJwohVaoX,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
123,Marc E. Bassy,Marc E. Bassy,https://open.spotify.com/artist/3tQx1LPXbsYjE9VwN1Peaa,3tQx1LPXbsYjE9VwN1Peaa,"['dance pop', 'indie poptimism', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap']"
124,Sean Paul,Sean Paul,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,3Isy6kedDrgPYoTS1dazA9,"['dance pop', 'dancehall']"
125,Kygo,Kygo,https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4,23fqKkggKUBHNkbKtXEls4,"['edm', 'pop', 'tropical house']"
126,Skrillex,Skrillex,https://open.spotify.com/artist/5he5w2lnU9x7JFhnwcekXX,5he5w2lnU9x7JFhnwcekXX,"['brostep', 'complextro', 'edm', 'electro']"
127,Tove Lo,Tove Lo,https://open.spotify.com/artist/4NHQUGzhtTLFvgF5SZesLK,4NHQUGzhtTLFvgF5SZesLK,"['dance pop', 'electropop', 'indie poptimism', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'swedish electropop', 'swedish pop', 'swedish synthpop', 'tropical house']"
128,James Hersey,James Hersey,https://open.spotify.com/artist/0lzV2CiahHRiGd6qpADtPS,0lzV2CiahHRiGd6qpADtPS,['tropical house']
129,Eminem,Eminem,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,7dGJo4pcD2V6oG8kP0tJRR,"['detroit hip hop', 'g funk', 'hip hop', 'rap']"
130,M.I.A.,M.I.A.,https://open.spotify.com/artist/0QJIPDAEDILuo8AIq3pMuU,0QJIPDAEDILuo8AIq3pMuU,"['dance pop', 'escape room', 'new rave', 'pop']"
131,James Bay,James Bay,https://open.spotify.com/artist/4EzkuveR9pLvDVFNx6foYD,4EzkuveR9pLvDVFNx6foYD,"['australian pop', 'neo mellow', 'pop', 'pop rock']"
132,Kanye West,Kanye West,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'pop rap', 'rap']"
133,KREAM,KREAM,https://open.spotify.com/artist/0DdDnziut7wOo6cAYWVZC5,0DdDnziut7wOo6cAYWVZC5,"['dance pop', 'deep tropical house', 'edm', 'electro house', 'house', 'pop', 'pop edm', 'tropical house', 'uk dance']"
134,Post Malone,Post Malone,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,246dkjvS1zLTtiykXe5h60,"['dfw rap', 'pop', 'rap']"
